taken from https://www.bfs.admin.ch/bfs/de/home/statistiken/bevoelkerung/geburten-todesfaelle/vornamen-schweiz.assetdetail.5946318.html
Moustapha	*	56
Moutaz	*	3
Mouy	4	*
Mouâd	*	3
Movsar	*	3
Mowafak	*	3
Mowlid	*	6
Mowliid	*	3
Moxamed	*	3
Moya	16	*
Moyna	4	*
Moyra	19	*
Moza	4	*
Mozamel	*	5
Mozart	*	3
Mozes	*	3
Mozhdeh	3	*
Mozhgan	13	*
Moé	6	3
Moë	4	*
Moëna	3	*
Moëz	*	3
Moïra	75	*
Moïse	*	84
Moïses	*	4
Moïsette	9	*
Mpaka	*	3
Mpasi	*	4
Mpemba	3	*
Mpho	5	*
Mputu	*	3
Mrgim	*	4
Mrgime	3	*
Mri	3	*
Mridula	4	*
Mrika	22	*
Mrike	7	*
Mrinal	*	5
Mrudula	3	*
Msgana	19	*
Msgna	*	3
Mtslal	4	*
Mu	3	3
Muaad	*	6
Muaber	11	*
Muabere	9	*
Muad	*	4
Muadh	*	4
Muadin	*	12
Muafak	*	4
Muai	5	*
Muala	11	*
Mualja	5	*
Mualla	27	*
Muamed	*	27
Muamedin	*	6
Muamer	*	121
Muamera	15	*
Muamet	*	68
Muametseit	*	4
Muammer	*	64
Muanza	*	7
Muarem	*	62
Muayad	*	6
Muayed	*	3
Muaz	*	22
Muazzez	28	*
Mubarak	*	34
Mubarek	*	10
Mubarik	*	6
Mubashar	*	5
Mubashir	*	3
Mubeen	*	3
Mubekir	*	8
Mubera	34	*
Mubije	9	*
Mubin	*	16
Mubina	25	*
Mudasir	*	4
Mudesir	*	4
Mudest	*	3
Mudjtaba	*	3
Mueser	5	*
Mufail	*	4
Mufid	*	5
Mufida	7	*
Mufit	*	5
Mufti	*	3
Muge	3	*
Mugni	*	9
Muguette	59	*
Mugunthan	*	17
Muhaber	3	*
Muhabere	26	*
Muhabi	*	28
Muhabije	16	*
Muhadin	*	16
Muhamad	*	66
Muhamadou	*	4
Muhamed	*	879
Muhamedali	*	19
Muhamedije	3	*
Muhamedin	*	26
Muhamer	*	84
Muhamet	*	604
Muhamir	*	3
Muhammad	*	524
Muhammadou	*	3
Muhammed	*	584
Muhammedali	*	4
Muhammer	*	6
Muhammet	*	172
Muhanad	*	8
Muhaned	*	5
Muhannad	*	13
Muharem	*	321
Muharema	9	*
Muharrem	*	306
Muhedin	*	13
Muhiadin	*	3
Muhib	*	4
Muhiba	17	*
Muhiddin	*	8
Muhidin	*	23
Muhieddine	*	3
Muhim	4	*
Muhittin	*	24
Muhizin	*	5
Muhlis	*	7
Muho	*	7
Muhsen	*	6
Muhsin	*	55
Muhsine	3	*
Muhteber	3	*
Muhterem	4	7
Muhuba	3	*
Muhubo	3	*
Muhudin	*	6
Muhumed	*	3
Muhunthan	*	7
Muhur	*	3
Muhyadin	*	7
Mui	14	*
Muireann	3	*
Muizz	*	3
Muj	*	9
Muja	*	7
Mujadin	*	5
Mujaga	*	11
Mujahed	*	3
Mujahid	*	4
Mujaser	*	3
Mujdin	*	30
Muje	*	11
Mujedin	*	9
Mujesira	21	*
Mujib	*	4
Mujinga	11	*
Mujo	*	112
Mujtaba	*	24
Mujë	*	19
Mukadder	13	*
Mukaddes	20	*
Mukader	3	*
Mukades	29	*
Mukadesa	6	*
Mukadese	14	*
Mukadez	14	*
Mukadeze	18	*
Mukda	11	*
Mukendi	*	3
Mukerem	7	*
Mukesh	*	8
Mukhtaar	*	4
Mukhtar	*	25
Mukim	*	3
Mukrem	*	7
Mukta	10	*
Muktar	*	10
Mukthar	*	4
Mukul	*	6
Mukunthan	*	9
Mula	5	*
Mulan	3	*
Mulati	*	3
Mulaz	*	5
Mulele	*	4
Mulki	22	*
Mulkije	5	*
Mulla	*	28
Mullika	3	*
Mulu	14	8
Mulualem	*	3
Muluba	3	*
Muluberhan	*	5
Mulubrhan	*	12
Mulue	*	44
Muluebrhan	*	7
Mulugeta	*	61
Mulugheta	*	10
Mulugieta	*	4
Mumin	*	90
Mumina	5	*
Mumine	5	*
Mumtaz	7	9
Mun	6	7
Muna	179	*
Munaf	*	4
Munawar	*	10
Muneeb	*	7
Muneera	3	*
Munever	5	*
Munevera	43	*
Munia	6	*
Munib	*	49
Muniba	26	*
Munibe	7	*
Munifa	4	*
Munip	*	7
Munir	*	110
Munira	107	*
Munire	13	*
Munirka	5	*
Munisa	6	*
Munise	3	*
Munish	*	5
Munkhbaatar	*	3
Munkhtsetseg	4	*
Munkhtuul	3	*
Munni	3	*
Muno	6	*
Muntadher	*	4
Muntaha	12	*
Muntasir	*	6
Munup	*	3
Munzer	*	5
Munzur	*	16
Muoi	28	*
Muoy	5	*
Muqtar	*	5
Murad	*	83
Muradif	*	14
Muradija	17	*
Muradije	21	*
Muradiye	12	*
Muraleetharan	*	9
Murali	*	21
Muralitharan	*	26
Muran	*	3
Murat	*	1'330
Murathan	*	6
Muratka	7	*
Murezi	*	11
Muriel	2'890	*
Muriele	5	*
Murielle	1'328	*
Murillo	*	3
Murilo	*	16
Muris	*	42
Murisa	13	*
Muriz	*	12
Murièle	23	*
Murni	4	*
Murphy	*	8
Murray	*	13
Mursal	8	9
Mursel	*	36
Murselj	*	7
Murtada	*	8
Murtaza	*	36
Murtez	*	24
Murteza	*	13
Murtezan	*	20
Murugaiah	*	3
Murugamoorthy	*	3
Murugan	*	4
Murugananthan	*	9
Murugathas	*	9
Murugathasan	*	3
Murugavel	*	3
Murugesu	*	9
Murugiah	*	3
Murvet	5	*
Mus	*	10
Mus'ab	*	4
Musa	9	660
Musaab	*	7
Musab	*	41
Musadin	*	3
Musael	*	3
Musafer	*	11
Musah	*	32
Musai	*	3
Musaj	*	8
Musaja	*	5
Musan	*	6
Musarat	3	*
Muscab	*	3
Muse	*	41
Musema	3	*
Museref	6	*
Mushir	*	3
Mushtaba	*	3
Mushtaq	3	15
Mushteba	*	4
Musie	*	45
Muska	43	*
Muskaan	5	*
Muskan	6	*
Muskima	3	*
Musli	*	161
Muslija	*	5
Muslim	*	15
Muslima	4	*
Muslji	*	6
Muso	*	8
Mussa	*	36
Musse	*	11
Mussie	*	204
Mustaf	*	141
Mustafa	*	2'597
Mustafe	*	48
Mustafije	4	*
Mustafë	*	32
Mustapha	*	298
Musteba	*	8
Mustofa	*	3
Musë	*	16
Mutalip	*	6
Mutaro	*	3
Mutasim	*	4
Muthanna	*	3
Muthiah	*	3
Muthita	3	*
Muthukumar	*	3
Muthukumaran	*	3
Muthulingam	*	3
Mutiara	5	*
Mutita	3	*
Mutlu	9	22
Mutombo	3	6
Mutsumi	5	*
Muttalip	*	8
Muuse	*	8
Muwafaq	*	3
Muxudiin	*	3
Muy	7	*
Muzafer	3	106
Muzafera	13	*
Muzafere	16	*
Muzaffar	*	3
Muzaffer	5	130
Muzafir	*	8
Muzamil	*	4
Muzammil	*	4
Muzejen	3	*
Muzhgan	4	*
Muzit	18	*
Muzli	*	14
Mwamba	*	3
My	218	11
My-Linh	6	*
Mya	204	*
Myah	3	*
Myana	4	*
Mybera	3	*
Myette	3	*
Myhedin	*	6
Myint	4	*
Myka	4	*
Myke	*	12
Mykhailo	*	23
Mykhaylo	*	23
Mykola	*	34
Mykolas	*	5
Mykyta	*	24
Myla	113	*
Mylan	*	28
Mylane	3	*
Mylann	*	3
Mylda	4	*
Myleen	8	*
Mylen	4	*
Mylena	45	*
Mylene	39	*
Myles	*	47
Myline	3	*
Mylo	*	29
Mylvaganam	*	4
Mylène	439	*
Myléna	4	*
Myléne	5	*
Myna	8	*
Mynevere	3	*
Mynyr	*	3
Mynyre	3	*
Myong	4	*
Myoung	3	*
Myra	102	*
Myrah	5	*
Myranda	8	*
Myreille	7	*
Myrella	6	*
Myria	24	*
Myriam	5'306	*
Myriame	67	*
Myrian	22	*
Myriana	5	*
Myriane	13	*
Myrianne	17	*
Myriel	25	*
Myriell	3	*
Myrielle	49	*
Myriem	11	*
Myrina	3	*
Myrine	4	*
Myrjam	37	*
Myrlande	3	*
Myrna	94	*
Myro	*	4
Myron	*	27
Myroslav	*	3
Myroslava	11	*
Myrsini	10	*
Myrta	1'571	*
Myrte	5	*
Myrtez	*	3
Myrtezan	*	3
Myrtha	759	*
Myrthe	15	*
Myrtille	16	*
Myrto	28	*
Myrvet	3	*
Myrvete	65	*
Mythili	7	*
Mythily	8	*
Myung	11	5
Myung-Sook	3	*
Myvedete	8	*
Myzafer	3	*
Myzafere	6	*
Myzafete	5	*
Myzaqet	7	*
Myzaqete	3	*
Myzejene	4	*
Màrcia	8	*
Màrcio	*	6
Mària	6	*
Màrio	*	4
Màtia	3	*
Márcia	273	*
Márcio	*	306
Mária	337	*
Mário	*	592
Márk	*	57
Márkó	*	5
Márta	64	*
Márton	*	51
Mátyás	*	28
Máté	*	73
Máxima	6	*
Máximo	*	26
Mâlik	*	10
Mägi	4	*
Märta	9	*
Méa	4	*
Méabh	3	*
Mécia	3	*
Médard	*	18
Médea	4	*
Méderic	*	5
Médi	*	3
Médiatrice	4	*
Médina	11	*
Médy	*	3
Médéric	*	35
Mégan	8	*
Mégane	551	*
Méganne	8	*
Méhdi	*	5
Méira	3	*
Mélaine	4	*
Mélani	5	*
Mélania	3	*
Mélanie	4'081	*
Mélany	32	*
Mélia	56	*
Méliane	6	*
Mélida	3	*
Mélie	61	*
Mélie-Lou	3	*
Mélika	9	*
Mélina	343	*
Mélinda	161	*
Méline	425	*
Méliné	4	*
Mélinée	3	*
Mélio	*	3
Mélisa	14	*
Mélisande	33	*
Mélissa	1'370	*
Mélissande	14	*
Mélissandre	9	*
Mélissane	4	*
Mélisse	4	*
Mélitine	4	*
Méllie	3	*
Mélodie	241	*
Mélody	151	*
Méloé	29	*
Méloée	8	*
Mélusine	23	*
Mélvin	*	4
Mélya	5	*
Mélyna	11	*
Mélyne	26	*
Mélyssa	9	*
Ménélik	*	6
Mércia	10	*
Mérette	7	*
Méric	*	7
Mériem	3	*
Méril	*	4
Méry	23	*
Méryl	27	*
Mérédith	12	*
Mërgim	*	76
Mërgime	16	*
Mía	9	*
Mílton	*	9
Mîran	*	4
Mònica	5	*
Mónia	5	*
Mónica	480	*
Mónika	142	*
Mônica	50	*
Mübeccel	3	*
Müberra	11	*
Mücahid	*	9
Mücahit	*	22
Mücait	*	3
Mücella	5	*
Müesser	6	*
Müfide	4	*
Müge	38	*
Müjdat	*	12
Müjde	10	*
Müjgan	23	*
Müjgen	3	*
Mükerrem	15	3
Mülkinaz	3	*
Mülkiye	4	*
Mümin	*	15
Mümine	4	*
Mümtaz	*	3
Münevver	62	*
Münir	*	16
Münire	11	*
Münür	*	8
Münüre	9	*
Mürsel	3	16
Mürside	6	*
Mürvet	17	*
Mürüvet	11	*
Mürüvvet	18	*
Müserref	21	*
Müslim	*	8
Müslüm	*	85
Müyesser	13	*
Müzeyen	5	*
Müzeyyen	55	*
N'deye	5	*
N'faly	*	3
N'goran	4	*
N'guessan	16	5
Na	39	*
Naama	22	*
Naaman	*	4
Naami	4	*
Naana	4	*
Naara	16	*
Naasir	*	3
Naava	4	*
Naaz	3	*
Nabahat	3	*
Nabat	3	*
Nabaz	*	8
Nabeel	*	13
Nabeela	3	*
Nabi	*	22
Nabih	*	8
Nabiha	20	*
Nabil	*	409
Nabila	148	*
Nabilah	7	*
Nabile	*	3
Nabin	*	3
Nabor	*	5
Naby	*	4
Nace	*	16
Nacer	*	24
Nacera	22	*
Naceur	*	28
Nacha	5	*
Nachida	3	*
Nachum	*	4
Naci	*	33
Nacim	*	7
Nacima	4	*
Nacira	11	*
Naciye	84	*
Nacéra	13	*
Nada	1'229	*
Nadal	*	5
Nadalina	4	*
Nadarajah	*	29
Nadarasa	*	8
Nadav	*	16
Nadda	3	*
Nadea	3	*
Nadeem	*	40
Nadeen	4	*
Nadeesha	3	*
Nadege	38	*
Nadeige	3	*
Nadejda	90	*
Nader	*	138
Nadera	4	*
Nadereh	8	*
Nadesamoorthy	*	3
Nadesan	*	7
Nadescha	5	*
Nadeschda	8	*
Nadesha	4	*
Nadeshda	15	*
Nadeshna	3	*
Nadesu	*	3
Nadeswaran	*	3
Nadezda	234	*
Nadezhda	96	*
Nadežda	21	*
Nadha	3	*
Nadhem	*	5
Nadhir	*	15
Nadi	*	31
Nadia	9'422	*
Nadiah	4	*
Nadica	118	*
Nadide	14	*
Nadie	9	*
Nadiejda	6	*
Nadifo	11	*
Nadiia	28	*
Nadija	81	*
Nadije	82	*
Nadika	5	*
Nadil	*	5
Nadile	7	*
Nadim	*	197
Nadima	5	*
Nadime	3	*
Nadin	393	*
Nadina	129	*
Nadine	12'197	*
Nadinka	7	*
Nadio	*	13
Nadir	15	347
Nadira	67	*
Nadirah	4	*
Nadire	180	*
Nadisha	5	*
Naditsa	3	*
Nadiya	79	*
Nadiye	13	*
Nadja	6'595	*
Nadjah	4	*
Nadjat	5	*
Nadjeschda	6	*
Nadjet	14	*
Nadji	*	22
Nadjia	25	*
Nadjib	*	14
Nadjiba	7	*
Nadjibullah	*	5
Nadjie	4	*
Nadjija	3	*
Nadjije	52	*
Nadjn	5	*
Nadjne	3	*
Nadka	6	*
Nado	*	3
Nadou	3	*
Nadr	*	3
Nadra	23	*
Nadri	*	12
Nady	12	*
Nadya	179	*
Nadyn	3	*
Nadyne	3	*
Nadyr	*	4
Nadzeya	12	*
Nadzi	*	5
Nadzie	3	*
Nadzija	10	*
Nadzije	44	*
Nadži	*	3
Nadžija	3	*
Nadžije	11	*
Nadège	645	*
Naeb	*	14
Naeem	3	42
Naeema	4	*
Nael	15	558
Naela	25	*
Naele	*	9
Naeli	7	*
Naelia	15	*
Naelle	25	*
Naely	4	*
Naem	*	3
Naema	24	*
Naemi	379	*
Naemie	3	*
Naera	4	*
Naeva	8	*
Naevia	7	*
Nafa	5	*
Nafi	7	45
Nafia	6	*
Nafie	19	*
Nafija	40	*
Nafije	212	*
Nafis	*	19
Nafisa	31	*
Nafise	3	*
Nafiseh	7	*
Nafiso	5	*
Nafissa	20	*
Nafissatou	6	*
Nafiye	20	*
Nafiz	*	12
Nafize	4	*
Nafsika	4	*
Naftali	*	19
Nafti	*	3
Naftoli	*	8
Naga	8	7
Nagad	3	*
Nagako	3	*
Nagalingam	*	11
Nagammah	5	*
Nagananthini	5	*
Nagarajah	*	21
Nagarasa	*	5
Nagaratnam	3	6
Nagat	6	*
Nageen	3	*
Nagehan	3	*
Nagendra	*	5
Nagendram	*	6
Nagendran	*	8
Nagenthiran	*	3
Nagesh	*	5
Nageswaran	*	11
Nageswary	34	*
Nagham	11	*
Naghib	*	3
Naghmeh	14	*
Nagi	*	9
Nagia	5	*
Nagib	*	32
Nagihan	39	*
Nagila	3	*
Nagip	*	49
Nagisa	4	*
Nagjie	6	*
Nagjije	40	*
Nagla	6	*
Naglaa	7	*
Nago	*	4
Nagore	7	*
Nagui	*	4
Nagula	3	*
Nagulambikai	3	*
Nagulan	*	3
Nagulenthiran	*	4
Naguleswaran	*	24
Naguleswary	16	*
Nagwa	11	*
Nagy	*	6
Nahal	3	*
Nahar	4	*
Nahara	4	*
Nahat	*	3
Nahed	23	*
Naheed	8	*
Nahel	*	39
Nahele	*	13
Nahema	10	*
Naher	10	20
Nahia	29	*
Nahid	69	7
Nahida	24	*
Nahide	20	*
Nahideh	4	*
Nahier	*	5
Nahil	*	17
Nahila	5	*
Nahile	12	*
Nahim	*	10
Nahima	11	*
Nahir	3	6
Nahire	3	*
Nahit	*	14
Nahla	121	*
Nahlin	4	*
Naho	4	*
Nahod	*	4
Nahoko	6	*
Nahom	*	191
Nahome	*	3
Nahomi	14	*
Nahomie	6	*
Nahor	*	4
Nahrin	12	*
Nahro	*	6
Nahsan	*	3
Nahuel	*	139
Nahum	*	19
Nahya	4	*
Nahéma	4	*
Nai	4	*
Naia	25	*
Naiara	61	*
Naiby	3	*
Naid	*	6
Naida	70	*
Naide	11	*
Naiel	*	5
Naiema	3	*
Naif	*	17
Naika	14	*
Naike	41	*
Naiko	*	3
Nail	*	85
Naila	203	*
Nailah	11	*
Naile	194	*
Nailia	3	*
Nailj	*	5
Nailja	6	*
Nailje	28	*
Naim	*	949
Naima	478	*
Naimah	4	*
Naime	157	*
Naimi	5	*
Naimo	6	*
Naina	22	*
Nainika	4	*
Naiomi	4	*
Naip	*	24
Nair	46	4
Naira	162	*
Naire	4	*
Nairi	4	*
Nairo	*	9
Nairobi	4	*
Nairoby	4	*
Nais	6	*
Naisha	7	*
Nait	*	9
Naiyana	12	*
Naja	90	3
Najad	6	*
Najah	50	9
Najara	9	*
Najat	157	8
Najate	8	*
Najbir	4	*
Najda	9	*
Najdan	*	8
Najeeb	*	13
Najeebullah	*	4
Najeh	3	10
Najem	*	5
Najet	48	*
Najette	4	*
Naji	*	26
Najia	78	*
Najib	*	75
Najiba	26	*
Najibeh	5	*
Najibollah	*	11
Najibullah	*	33
Najiib	*	3
Najil	*	4
Najila	3	*
Najim	*	9
Najima	3	*
Najiya	5	*
Najla	102	*
Najle	4	*
Najm	*	3
Najma	68	*
Najmedin	*	3
Najmo	7	*
Najomi	4	*
Najoua	43	*
Najra	4	*
Najwa	32	*
Najwan	3	*
Najya	4	*
Nakai	*	5
Nakarin	*	7
Nake	4	3
Naki	4	7
Nakia	*	5
Nakie	3	*
Nakije	60	*
Nakil	*	13
Nakilj	*	3
Nakisa	3	*
Nakissa	5	*
Nakita	5	*
Nakshatra	*	3
Nakshije	23	*
Naksije	17	*
Nakul	*	3
Nakuleswary	4	*
Nala	75	*
Nalan	61	*
Nalani	38	*
Nalayini	25	*
Nalda	4	*
Naleen	4	*
Nali	3	9
Nalia	26	*
Naliah	4	*
Nalije	5	*
Nalin	42	17
Nalina	12	*
Naline	9	*
Nalinee	6	*
Nalini	53	*
Naliny	4	*
Naliya	4	*
Naliyah	4	*
Nallathamby	*	3
Nallely	5	*
Nalo	*	4
Nalu	*	18
Naly	6	4
Nalya	21	*
Nalân	3	*
Nam	17	31
Nam-Oi	3	*
Naman	*	13
Namasivayam	*	7
Namdol	3	*
Namfon	14	*
Namgyal	26	34
Namgyel	*	4
Nami	33	4
Namia	5	*
Namie	5	*
Namik	*	60
Namika	6	*
Namir	*	14
Namira	19	*
Namita	9	*
Namiye	4	*
Namka	21	*
Namkang	3	*
Namkar	*	3
Namkha	*	10
Namkhang	8	*
Namo	*	7
Namon	*	6
Namrata	18	*
Namrud	*	7
Namse	3	*
Namsel	4	*
Namthip	3	*
Nan	30	9
Nana	106	28
Nanako	9	*
Nanami	13	*
Nance	4	*
Nanchoz	*	3
Nanci	12	*
Nancie	4	*
Nancy	1'292	*
Nanda	55	11
Nandakumar	*	9
Nandakumari	3	*
Nandana	5	*
Nandani	3	*
Nandi	11	4
Nandini	16	*
Nandino	*	4
Nandita	10	*
Nando	*	1'173
Nandor	*	39
Nane	8	*
Nanetta	8	*
Nanette	84	*
Nang	17	*
Nangsa	4	*
Nani	9	4
Nanije	12	*
Nanina	39	*
Nanine	7	*
Nanja	9	*
Nanna	22	*
Nannapat	3	*
Nannette	15	*
Nanni	9	*
Nannina	5	*
Nanny	13	*
Nanon	3	*
Nanook	*	5
Nanou	5	*
Nanouche	3	*
Nanouchka	5	*
Nanouk	8	4
Nans	*	8
Nansi	4	*
Nansy	3	*
Nanta	3	*
Nantana	7	*
Nantaporn	3	*
Nantha	4	*
Nanthakumar	*	41
Nanthakumaran	*	6
Nanthakumary	4	*
Nanthan	*	4
Nanthana	8	*
Nanthawan	6	*
Nanthida	4	*
Nanthini	71	*
Nanthiny	5	*
Nanthiya	3	*
Nantiya	4	*
Nanuk	*	18
Nanuschka	3	*
Nao	25	32
Naod	*	105
Naoe	3	*
Naoki	*	41
Naoko	81	*
Naomi	2'247	*
Naomie	152	*
Naomy	43	*
Naomé	7	*
Naora	9	*
Naoto	*	4
Naoual	39	*
Naouel	21	*
Naoufal	*	7
Naoufel	*	22
Naoum	*	3
Naowarat	8	*
Naoyuki	*	3
Napaporn	15	*
Napat	3	9
Napha	3	*
Naphaphorn	3	*
Naphaporn	10	*
Naphawan	3	*
Naphtali	*	6
Napoleon	*	8
Napoleone	*	4
Naqib	*	4
Naqibullah	*	11
Nara	64	*
Narada	*	5
Narain	*	4
Naranchimeg	3	*
Narangerel	3	*
Narantsetseg	4	*
Narantuya	5	*
Narasimhan	*	3
Narayan	*	14
Narayana	*	6
Narayanan	*	5
Narayani	3	*
Narcis	*	16
Narcisa	72	*
Narcisio	*	3
Narciso	*	66
Narcissa	3	*
Narcisse	14	127
Narciza	5	*
Narda	15	*
Nardi	*	12
Nardina	5	*
Nardine	3	*
Nardino	*	3
Nardo	*	17
Nardos	82	*
Nare	3	*
Naree	16	*
Nareen	3	*
Nareerat	9	*
Nareg	*	5
Narek	*	15
Narelle	6	*
Nareman	3	*
Naren	3	9
Narendra	*	9
Naresh	*	19
Nareshkumar	*	3
Narges	63	*
Nargess	4	*
Nargis	20	*
Nargiz	5	*
Nargiza	10	*
Nargül	8	*
Nari	12	*
Nariman	19	11
Narimane	6	*
Narin	110	3
Narina	4	*
Narinder	*	9
Narine	10	*
Narisa	6	*
Narisara	10	*
Narissa	4	*
Narissara	6	*
Narith	*	3
Narjes	12	*
Narjess	3	*
Narjis	7	*
Narjisse	7	*
Narmatha	17	*
Narmin	15	*
Narmina	6	*
Narmitha	5	*
Naroa	8	*
Naron	*	3
Narong	*	9
Narongrit	*	3
Narongsak	*	3
Narsis	3	*
Nart	*	12
Narta	5	*
Narthana	5	*
Narti	*	4
Naruemol	7	*
Naruemon	13	*
Narumi	4	*
Narumol	11	*
Narumon	10	*
Nary	7	*
Narziss	*	4
Narzissa	4	*
Narzisse	3	*
Nasanin	4	*
Nasar	*	6
Nascha	3	*
Naseem	10	8
Naseema	4	*
Naseer	*	7
Naser	*	787
Nasfi	*	3
Nasfide	7	*
Nasfije	3	*
Nash	*	12
Nasha	3	*
Nashaat	*	3
Nashat	*	4
Nashid	*	5
Nashide	28	*
Nashir	*	5
Nashit	*	7
Nashmil	6	*
Nashwa	5	*
Nashwan	*	10
Nasi	*	11
Nasib	*	7
Nasiba	6	*
Nasibe	75	*
Nasibullah	*	3
Nasid	*	3
Nasida	4	*
Naside	6	*
Nasih	*	4
Nasiha	41	*
Nasije	3	*
Nasim	22	31
Nasima	17	*
Nasip	*	15
Nasir	*	137
Nasira	9	*
Nasire	11	*
Nasit	*	5
Nasiver	3	*
Nasko	*	4
Nasma	6	*
Nasnet	3	*
Nasr	*	19
Nasr-Eddine	*	4
Nasra	37	*
Nasradin	*	5
Nasrat	*	8
Nasratullah	*	6
Nasreddine	*	19
Nasredin	*	3
Nasredine	*	5
Nasreen	23	*
Nasri	3	10
Nasrije	5	*
Nasrin	93	*
Nasrine	5	*
Nasro	8	*
Nasrollah	*	12
Nasrullah	*	9
Nasser	*	122
Nassera	4	*
Nassia	8	*
Nassib	*	8
Nassiba	11	*
Nassif	*	5
Nassim	13	183
Nassima	60	*
Nassime	*	3
Nassimeh	3	*
Nassir	*	20
Nassira	16	*
Nassr	*	3
Nassrin	11	*
Nastaran	21	*
Nastasia	134	*
Nastasija	21	*
Nastasja	54	*
Nastassia	38	*
Nastassja	78	*
Nastasya	3	*
Nasteha	10	*
Nasteho	6	*
Nastia	18	*
Nastja	18	*
Nasuf	*	101
Nasuh	*	3
Nasya	3	*
Nat	*	6
Nata	10	4
Natacha	1'905	*
Natael	*	4
Nataglia	3	*
Natal	*	30
Natala	21	*
Natale	*	242
Natali	165	*
Natalia	3'075	*
Natalie	3'825	*
Nataliia	142	*
Natalija	434	*
Natalina	349	*
Natalino	*	111
Natalio	*	5
Natalis	3	*
Nataliya	429	*
Natalizia	11	*
Natalja	152	*
Natallia	68	*
Nataly	82	*
Natalya	183	*
Natan	*	311
Natanael	*	80
Natanaele	*	5
Natanaël	*	19
Natanel	*	4
Natanem	*	6
Natania	17	*
Nataniel	*	30
Nataniem	*	3
Natanja	37	*
Natanya	5	*
Natasa	1'008	*
Natascha	2'903	*
Natascia	297	*
Natasha	563	*
Natashia	3	*
Natasja	18	*
Natassia	8	*
Natassja	3	*
Natasza	16	*
Natavan	3	*
Nataya	14	*
Nataël	*	3
Natcha	14	*
Natchaya	4	*
Nate	*	11
Natee	*	4
Natercia	30	*
Nathael	*	8
Nathali	36	*
Nathalia	178	*
Nathalie	13'354	*
Nathalija	3	*
Nathaline	7	*
Nathalis	3	*
Nathaly	67	*
Nathalya	3	*
Nathan	*	3'751
Nathanael	*	639
Nathanaelle	3	*
Nathanaël	*	347
Nathanaëlle	21	*
Nathane	*	5
Nathanel	*	4
Nathania	23	*
Nathaniel	*	191
Nathaniël	*	3
Nathanja	32	*
Nathann	*	6
Nathaporn	4	*
Nathascha	3	*
Nathaël	*	24
Nathaëlle	4	*
Natheo	*	3
Nathina	3	*
Nathnael	*	17
Nathália	6	*
Nathéo	*	8
Nati	3	*
Natia	15	*
Natig	*	3
Natina	4	*
Natiq	*	4
Natividad	77	*
Natividade	18	*
Natja	3	*
Natka	16	*
Natkunarajah	*	3
Natmir	*	18
Natmire	4	*
Natnael	*	183
Natnaiel	*	4
Natnaël	*	5
Natneal	*	3
Natnicha	10	*
Nato	3	*
Natse	*	12
Natsenet	12	*
Natsinet	27	*
Natsnet	61	*
Natsuda	4	*
Natsuki	5	*
Natsuko	19	*
Natsumi	8	*
Nattakan	3	*
Nattanan	3	*
Nattanicha	3	*
Nattapat	3	*
Nattapong	*	3
Nattawut	*	3
Nattaya	14	*
Nattha	5	*
Natthakan	4	*
Natthanan	4	*
Natthanicha	6	*
Natthaphon	*	8
Natthaphong	*	3
Natthapol	*	3
Natthapon	*	3
Natthaporn	4	*
Natthawan	4	*
Natthawut	*	9
Natthida	3	*
Nattida	3	*
Nattiya	3	*
Natu	*	3
Natura	3	*
Naty	3	*
Natyra	28	*
Natyrë	5	*
Natàlia	4	*
Natália	221	*
Natálie	10	*
Natéo	*	10
Natércia	64	*
Natércio	*	3
Nauel	*	6
Naum	*	20
Naumce	*	5
Naume	*	3
Naumka	4	*
Naura	3	*
Naushad	*	6
Nausica	12	*
Nausicaa	13	*
Nausika	3	*
Nausikaa	5	*
Nauzad	*	4
Nava	45	*
Navajeevan	*	5
Navamany	3	*
Navaneetha	*	3
Navaneethan	*	16
Navarat	3	*
Navaratnam	*	26
Navaratnarajah	*	12
Navdar	*	6
Navdeep	3	4
Naveed	3	23
Naveen	*	79
Naveena	15	*
Naveenan	*	5
Naven	*	4
Navia	3	*
Navid	*	102
Navida	5	*
Navideh	3	*
Navin	*	118
Navina	53	*
Navinan	*	4
Navish	*	3
Navjot	3	4
Navneet	5	6
Navpreet	3	*
Navruz	3	*
Navsika	3	*
Navy	3	3
Navya	14	*
Nawa	4	*
Nawaal	5	*
Nawaf	*	16
Nawal	107	*
Nawale	3	*
Nawang	7	16
Nawar	4	6
Nawarat	6	*
Nawas	*	4
Nawaz	*	6
Naweed	*	5
Nawel	55	3
Nawell	4	*
Nawelle	3	*
Nawfal	*	7
Nawfel	*	4
Nawid	*	25
Nawidullah	*	3
Nawin	*	9
Nawras	*	3
Nawroz	4	7
Nawruz	*	3
Nawzad	*	14
Naxhi	*	3
Naxhie	9	*
Naxhije	129	*
Nay	7	5
Naya	212	*
Nayab	*	3
Nayah	24	*
Nayan	*	51
Nayana	65	*
Nayanan	*	3
Nayantara	3	*
Nayar	*	3
Nayara	135	*
Nayda	8	*
Nayden	*	3
Nayef	*	6
Nayel	*	20
Nayela	5	*
Nayeli	103	*
Nayelli	4	*
Nayely	6	*
Nayemi	3	*
Nayereh	7	*
Nayia	3	*
Nayil	*	5
Nayim	*	3
Nayira	3	*
Nayl	*	5
Nayla	430	*
Naylah	9	*
Nayleen	5	*
Nayma	19	*
Nayme	3	*
Nayna	4	*
